CODIGO DE FABRICA;COD GECOM;DESCRIPCION OPTIMA;RUBRO ;SUBRRUBRO ;MARCA;STOCK ;LISTA 1 ;LISTA 2;LISTA 3;COND DE IVA ;MONEDA;VISIBLE EN INTERNET ;MERCADO LIBRE;AMAZON ;OLX
CTRG025;CTRG025;CONECTOR P/TUBO PVC 25 MM;ACC DE CAÑO;CONECTOR;GEN-ROD;0;148,16;133,34;110,2;21;$;S;S;S;S
CTRG032;CTRG032;CONECTOR P/TUBO PVC 32 MM;ACC DE CAÑO;CONECTOR;GEN-ROD;0;347,46;312,72;258,44;21;$;S;S;S;S
CTRG040;CTRG040;CONECTOR P/TUBO PVC 40 MM;ACC DE CAÑO;CONECTOR;GEN-ROD;0;434,47;391,03;323,16;21;$;S;S;S;S
CTRG050;CTRG050;CONECTOR P/TUBO PVC 50 MM;ACC DE CAÑO;CONECTOR;GEN-ROD;0;651,33;586,2;484,46;21;$;S;S;S;S
MM0100;MM0100;CALADORA MULTIPLE;ACC DE CAÑO;CORTANTE CONICO;GEN-ROD;0;25757,59;23181,83;19158,54;21;$;S;S;S;S
VTR016;VTR016;CURVA P/TUBO PVC 16 MM;ACC DE CAÑO;CURVAS;GEN-ROD;0;142,4;128,16;105,92;21;$;S;S;S;S
VTR020;VTR020;CURVA P/TUBO PVC 20 MM;ACC DE CAÑO;CURVAS;GEN-ROD;0;155,11;149,94;115,37;21;$;S;S;S;S
VTR022;VTR022;CURVA P/TUBO PVC 22 MM;ACC DE CAÑO;CURVAS;GEN-ROD;0;184,93;166,44;137,55;21;$;S;S;S;S
VTR025;VTR025;CURVA P/TUBO PVC 25 MM;ACC DE CAÑO;CURVAS;GEN-ROD;0;198,85;178,97;147,91;21;$;S;S;S;S
VTR032;VTR032;CURVA P/TUBO PVC 32 MM;ACC DE CAÑO;CURVAS;GEN-ROD;0;463,53;417,18;344,78;21;$;S;S;S;S
VTR040;VTR040;CURVA P/TUBO PVC 40 MM;ACC DE CAÑO;CURVAS;GEN-ROD;0;698,25;628,42;519,36;21;$;S;S;S;S
VTR050;VTR050;CURVA P/TUBO PVC 50 MM;ACC DE CAÑO;CURVAS;GEN-ROD;0;1215,22;1093,69;903,88;21;$;S;S;S;S
GRA16;GRA016;GRAMPA P/TUBO RIGIDO 16MM;ACC DE CAÑO;GRAMPS PVC;GEN-ROD;0;68,24;61,42;50,76;21;$;S;S;S;S
GRA20;GRA020;GRAMPA P/TUBO RIGIDO 20MM;ACC DE CAÑO;GRAMPS PVC;GEN-ROD;0;70,06;67,72;52,11;21;$;S;S;S;S
GRA22;GRA022;GRAMPA P/TUBO RIGIDO 22MM;ACC DE CAÑO;GRAMPS PVC;GEN-ROD;0;75,81;68,23;56,39;21;$;S;S;S;S
GRA25;GRA025;GRAMPA P/TUBO RIGIDO 25MM;ACC DE CAÑO;GRAMPS PVC;GEN-ROD;0;84,74;76,27;63,03;21;$;S;S;S;S
GRA32;GRA032;GRAMPA P/TUBO RIGIDO 32MM;ACC DE CAÑO;GRAMPS PVC;GEN-ROD;0;187,34;168,61;139,35;21;$;S;S;S;S
GRA40;GRA040;GRAMPA P/TUBO RIGIDO 40MM;ACC DE CAÑO;GRAMPS PVC;GEN-ROD;0;222,75;200,48;165,69;21;$;S;S;S;S
GRA50;GRA050;GRAMPA P/TUBO RIGIDO 50MM;ACC DE CAÑO;GRAMPS PVC;GEN-ROD;0;279,96;251,97;208,24;21;$;S;S;S;S
RS0020;RS0020;RESORTE SEMIPESADO 20 MM;ACC DE CAÑO;RESORTES;GEN-ROD;0;8236,38;7412,74;6126,23;21;$;S;S;S;S
RS0025;RS0025;RESORTE SEMIPESADO 25 MM;ACC DE CAÑO;RESORTES;GEN-ROD;0;10108,41;9097,57;7518,65;21;$;S;S;S;S
UTR016;UTR016;UNION P/TUBO PVC 16 MM;ACC DE CAÑO;UNIONES;GEN-ROD;0;49,5;44,55;36,81;21;$;S;S;S;S
UTR020;UTR020;UNION P/TUBO PVC 20 MM;ACC DE CAÑO;UNIONES;GEN-ROD;0;51,76;50,04;38,5;21;$;S;S;S;S
UTR022;UTR022;UNION P/TUBO PVC 22 MM;ACC DE CAÑO;UNIONES;GEN-ROD;0;68,86;61,97;51,22;21;$;S;S;S;S
UTR025;UTR025;UNION P/TUBO PVC 25 MM;ACC DE CAÑO;UNIONES;GEN-ROD;0;74,61;67,15;55,5;21;$;S;S;S;S
UTR032;UTR032;UNION P/TUBO PVC 32 MM;ACC DE CAÑO;UNIONES;GEN-ROD;0;180,85;162,76;134,51;21;$;S;S;S;S
UTR040;UTR040;UNION P/TUBO PVC 40 MM;ACC DE CAÑO;UNIONES;GEN-ROD;0;217,47;195,73;161,76;21;$;S;S;S;S
UTR050;UTR050;UNION P/TUBO PVC 50 MM;ACC DE CAÑO;UNIONES;GEN-ROD;0;346,41;311,77;257,66;21;$;S;S;S;S
02223PG;02 223PG;CAJA DE EMBUTIR CUADRADA;CAJAS CUADRADAS;PVC;GEN-ROD;0;399,84;359,86;297,41;21;$;S;S;S;S
06111111B;06111111B;CAJA ESTANCO PVC 115 X 115 X 110 BLANCO;CAJAS DE PASO;PVC;GEN-ROD;0;2455,33;2209,8;1826,28;21;$;S;S;S;S
06111111G;06111111G;CAJA ESTANCO PVC 115 X 115 X 110 GRIS;CAJAS DE PASO;PVC;GEN-ROD;0;2455,33;2209,8;1826,28;21;$;S;S;S;S
06111106B;06111106B;CAJA ESTANCO PVC 115 X 115 X 65 BLANCO;CAJAS DE PASO;PVC;GEN-ROD;0;1937,33;1743,6;1440,99;21;$;S;S;S;S
06111106G;06111106G;CAJA ESTANCO PVC 115 X 115 X 65 GRIS;CAJAS DE PASO;PVC;GEN-ROD;0;1937,33;1743,6;1440,99;21;$;S;S;S;S
06111108B;06111108B;CAJA ESTANCO PVC 115 X 115 X 80 BLANCO;CAJAS DE PASO;PVC;GEN-ROD;0;2040,59;1836,53;1517,79;21;$;S;S;S;S
06111108G;06111108G;CAJA ESTANCO PVC 115 X 115 X 80 GRIS;CAJAS DE PASO;PVC;GEN-ROD;0;2040,59;1836,53;1517,79;21;$;S;S;S;S
06111611B;06111611B;CAJA ESTANCO PVC 115 X 165 X 110 BLANCO;CAJAS DE PASO;PVC;GEN-ROD;0;2753,83;2478,44;2048,3;21;$;S;S;S;S
06111611G;06111611G;CAJA ESTANCO PVC 115 X 165 X 110 GRIS;CAJAS DE PASO;PVC;GEN-ROD;0;2753,83;2478,44;2048,3;21;$;S;S;S;S
06111606B;06111606B;CAJA ESTANCO PVC 115 X 165 X 65 BLANCO;CAJAS DE PASO;PVC;GEN-ROD;0;2167,06;1950,35;1611,86;21;$;S;S;S;S
06111606G;06111606G;CAJA ESTANCO PVC 115 X 165 X 65 GRIS;CAJAS DE PASO;PVC;GEN-ROD;0;2167,06;1950,35;1611,86;21;$;S;S;S;S
06111608B;06111608B;CAJA ESTANCO PVC 115 X 165 X 80 BLANCO;CAJAS DE PASO;PVC;GEN-ROD;0;2503,7;2253,33;1862,26;21;$;S;S;S;S
06111608G;06111608G;CAJA ESTANCO PVC 115 X 165 X 80 GRIS;CAJAS DE PASO;PVC;GEN-ROD;0;2503,7;2253,33;1862,26;21;$;S;S;S;S
06161611B;06161611B;CAJA ESTANCO PVC 165 X 165 X 110 BLANCO;CAJAS DE PASO;PVC;GEN-ROD;0;3332,99;2999,69;2479,09;21;$;S;S;S;S
06161611G;06161611G;CAJA ESTANCO PVC 165 X 165 X 110 GRIS;CAJAS DE PASO;PVC;GEN-ROD;0;3332,99;2999,69;2479,09;21;$;S;S;S;S
06161606B;06161606B;CAJA ESTANCO PVC 165 X 165 X 65 BLANCO;CAJAS DE PASO;PVC;GEN-ROD;0;2753,83;2478,44;2048,3;21;$;S;S;S;S
06161606G;06161606G;CAJA ESTANCO PVC 165 X 165 X 65 GRIS;CAJAS DE PASO;PVC;GEN-ROD;0;2753,83;2478,44;2048,3;21;$;S;S;S;S
06161608B;06161608B;CAJA ESTANCO PVC 165 X 165 X 80 BLANCO;CAJAS DE PASO;PVC;GEN-ROD;0;3059,45;2753,51;2275,63;21;$;S;S;S;S
06161608G;06161608G;CAJA ESTANCO PVC 165 X 165 X 80 GRIS;CAJAS DE PASO;PVC;GEN-ROD;0;3059,45;2753,51;2275,63;21;$;S;S;S;S
06162111B;06162111B;CAJA ESTANCO PVC 165 X 210 X 110 BLANCO;CAJAS DE PASO;PVC;GEN-ROD;0;3829,54;3446,59;2848,42;21;$;S;S;S;S
06162111G;06162111G;CAJA ESTANCO PVC 165 X 210 X 110 GRIS;CAJAS DE PASO;PVC;GEN-ROD;0;3829,54;3446,59;2848,42;21;$;S;S;S;S
